entity_name,attribute_name,delta_lake_type,hive_type,dictionary_type,type_match_delta_hive,in_delta,in_hive,in_dictionary,all_present
order_modification,modification_id,STRING,STRING,Y,Y,Y,N,N
order_modification,modification_reason,STRING,STRING,Y,Y,Y,N,N
order_modification,modification_timestamp,TIMESTAMP,TIMESTAMP,Y,Y,Y,N,N
order_modification,modified_field,STRING,STRING,Y,Y,Y,N,N
order_modification,new_value,STRING,STRING,Y,Y,Y,N,N
order_modification,order_event_id,STRING,STRING,Y,Y,Y,N,N
order_modification,prior_value,STRING,STRING,Y,Y,Y,N,N
order_route,_created_at,TIMESTAMP,,NA,Y,N,N,N
order_route,_updated_at,TIMESTAMP,,NA,Y,N,N,N
order_route,destination_type,STRING,STRING,Y,Y,Y,N,N
order_route,destination_venue_id,STRING,STRING,Y,Y,Y,N,N
order_route,event_date,DATE,,NA,Y,N,N,N
order_route,order_event_id,STRING,STRING,Y,Y,Y,N,N
order_route,receiver_party_role_id,STRING,STRING,Y,Y,Y,N,N
order_route,route_id,STRING,STRING,Y,Y,Y,N,N
order_route,route_reason,STRING,STRING,Y,Y,Y,N,N
order_route,route_timestamp,TIMESTAMP,TIMESTAMP,Y,Y,Y,N,N
order_route,routed_order_id,STRING,STRING,Y,Y,Y,N,N
order_route,sender_party_role_id,STRING,STRING,Y,Y,Y,N,N
order_route,session_id,STRING,STRING,Y,Y,Y,N,N
party,_created_at,TIMESTAMP,,NA,Y,N,N,N
party,_updated_at,TIMESTAMP,,NA,Y,N,N,N
party,created_date,DATE,DATE,Y,Y,Y,N,N
party,effective_date,DATE,DATE,Y,Y,Y,N,N
party,end_date,DATE,DATE,Y,Y,Y,N,N
party,ingestion_ts,TIMESTAMP,TIMESTAMP,Y,Y,Y,N,N
party,party_id,STRING,STRING,Y,Y,Y,N,N
party,party_status,STRING,STRING,Y,Y,Y,N,N
party,party_type,STRING,STRING,Y,Y,Y,N,N
party,source_system,STRING,STRING,Y,Y,Y,N,N
party_address,_created_at,TIMESTAMP,,NA,Y,N,N,N
party_address,_updated_at,TIMESTAMP,,NA,Y,N,N,N
party_address,address_id,STRING,STRING,Y,Y,Y,N,N
party_address,address_line_1,STRING,STRING,Y,Y,Y,N,N
party_address,address_line_2,STRING,STRING,Y,Y,Y,N,N
party_address,address_type,STRING,STRING,Y,Y,Y,N,N
party_address,city,STRING,STRING,Y,Y,Y,N,N
